('2', '0', '1') 8406
('2', '0', '2') 3975
('2', '0', '3') 7496
('2', '0', '4') 9639
('2', '0', '5') 11571
('2', '0', '6') 3684
('2', '0', '7') 1844
('2', '0', '8') 4772
('2', '0', '9') 11687
('2', '0', 'A') 2485
('2', '0', 'B') 2433
('2', '0', 'C') 3106
('2', '0', 'D') 484
('2', '0', 'E') 7891
('2', '0', 'F') 7050
('2', '1', '0') 7489
('2', '1', '1') 3656
('2', '1', '2') 3305
('2', '1', '3') 585
('2', '1', '4') 8706
('2', '1', '5') 249
('2', '1', '6') 257
('2', '1', '7') 18201
('2', '1', '8') 2930
('2', '1', '9') 1236
('2', '1', 'A') 1266
('2', '1', 'B') 5140
('2', '1', 'C') 1496
('2', '1', 'D') 20967
('2', '1', 'E') 132
('2', '1', 'F') 3475
('2', '2', '0') 1707
('2', '2', '1') 3428
('2', '2', '2') 70
('2', '2', '3') 6433
('2', '2', '4') 4746
('2', '2', '5') 5111
('2', '2', '6') 3832
('2', '2', '7') 7282
('2', '2', '8') 10070
('2', '2', '9') 71
('2', '2', 'A') 39665
('2', '2', 'B') 3315
('2', '2', 'C') 6899
('2', '2', 'D') 13594
('2', '2', 'E') 19687
('2', '2', 'F') 2580
('2', '3', '0') 1348
('2', '3', '1') 10042
('2', '3', '2') 678
('2', '3', '3') 7952
('2', '3', '4') 7944
('2', '3', '5') 1130
('2', '3', '6') 1895
('2', '3', '7') 7880
('2', '3', '8') 523
('2', '3', '9') 1429
('2', '3', 'A') 4438
('2', '3', 'B') 8019
('2', '3', 'C') 7015
('2', '3', 'D') 1941
('2', '3', 'E') 2666
('2', '3', 'F') 2649
('2', '4', '0') 2347
('2', '4', '1') 23477
('2', '4', '2') 1737
('2', '4', '3') 0
('2', '4', '4') 8690
('2', '4', '5') 5622
('2', '4', '6') 2196
('2', '4', '7') 5187
('2', '4', '8') 1973
('2', '4', '9') 2922
('2', '4', 'A') 408
('2', '4', 'B') 5832
('2', '4', 'C') 1138
('2', '4', 'D') 1958
('2', '4', 'E') 9235
('2', '4', 'F') 23826
('2', '5', '0') 3810
('2', '5', '1') 10803
('2', '5', '2') 6262
('2', '5', '3') 1155
('2', '5', '4') 8898
('2', '5', '5') 4754
('2', '5', '6') 31687
('2', '5', '7') 9880
('2', '5', '8') 5112
('2', '5', '9') 28103
('2', '5', 'A') 625
('2', '5', 'B') 7719
('2', '5', 'C') 617
('2', '5', 'D') 2040
('2', '5', 'E') 3252
('2', '5', 'F') 868
('2', '6', '0') 659
('2', '6', '1') 8516
('2', '6', '2') 1346
('2', '6', '3') 903
('2', '6', '4') 6249
('2', '6', '5') 10458
('2', '6', '6') 3621
('2', '6', '7') 370
('2', '6', '8') 3841
('2', '6', '9') 9272
('2', '6', 'A') 9280
('2', '6', 'B') 11171
('2', '6', 'C') 4549
('2', '6', 'D') 13968
('2', '6', 'E') 8085
('2', '6', 'F') 20854
('2', '7', '0') 3771
('2', '7', '1') 13890
('2', '7', '2') 5603
('2', '7', '3') 2506
('2', '7', '4') 12676
('2', '7', '5') 9430
('2', '7', '6') 10424
('2', '7', '7') 822
('2', '7', '8') 3307
('2', '7', '9') 2517
('2', '7', 'A') 6026
('2', '7', 'B') 2852
('2', '7', 'C') 6970
('2', '7', 'D') 15304
('2', '7', 'E') 10745
('2', '7', 'F') 10246
('2', '8', '0') 362
('2', '8', '1') 7189
('2', '8', '2') 130
('2', '8', '3') 13672
('2', '8', '4') 6041
('2', '8', '5') 455
('2', '8', '6') 680
('2', '8', '7') 2800
('2', '8', '8') 2792
('2', '8', '9') 1160
('2', '8', 'A') 1606
('2', '8', 'B') 122
('2', '8', 'C') 3001
('2', '8', 'D') 553
('2', '8', 'E') 561
('2', '8', 'F') 4009
('2', '9', '0') 667
('2', '9', '1') 4116
('2', '9', '2') 16037
('2', '9', '3') 8532
('2', '9', '4') 4404
('2', '9', '5') 4017
('2', '9', '6') 4225
('2', '9', '7') 10693
('2', '9', '8') 14617
('2', '9', '9') 72
('2', '9', 'A') 1929
('2', '9', 'B') 196
('2', '9', 'C') 4707
('2', '9', 'D') 4659
('2', '9', 'E') 2711
('2', '9', 'F') 8948
('2', 'A', '0') 1451
('2', 'A', '1') 5857
('2', 'A', '2') 1046
('2', 'A', '3') 18150
('2', 'A', '4') 1447
('2', 'A', '5') 4581
('2', 'A', '6') 4905
('2', 'A', '7') 8069
('2', 'A', '8') 2787
('2', 'A', '9') 1226
('2', 'A', 'A') 936
('2', 'A', 'B') 2645
('2', 'A', 'C') 5930
('2', 'A', 'D') 3601
('2', 'A', 'E') 3593
('2', 'A', 'F') 648
('2', 'B', '0') 4553
('2', 'B', '1') 4561
('2', 'B', '2') 7827
('2', 'B', '3') 6388
('2', 'B', '4') 9955
('2', 'B', '5') 11907
('2', 'B', '6') 3316
('2', 'B', '7') 9610
('2', 'B', '8') 5013
('2', 'B', '9') 12105
('2', 'B', 'A') 1048
('2', 'B', 'B') 17574
('2', 'B', 'C') 5511
('2', 'B', 'D') 8454
('2', 'B', 'E') 17082
('2', 'B', 'F') 3144
('2', 'C', '0') 1739
('2', 'C', '1') 6086
('2', 'C', '2') 12113
('2', 'C', '3') 10420
('2', 'C', '4') 7018
('2', 'C', '5') 15877
('2', 'C', '6') 2821
('2', 'C', '7') 402
('2', 'C', '8') 8962
('2', 'C', '9') 2021
('2', 'C', 'A') 6900
('2', 'C', 'B') 5464
('2', 'C', 'C') 2294
('2', 'C', 'D') 53993
('2', 'C', 'E') 9684
('2', 'C', 'F') 13432
('2', 'D', '0') 10731
('2', 'D', '1') 12628
('2', 'D', '2') 3814
('2', 'D', '3') 4738
('2', 'D', '4') 8563
('2', 'D', '5') 4324
('2', 'D', '6') 394
('2', 'D', '7') 7156
('2', 'D', '8') 1575
('2', 'D', '9') 10120
('2', 'D', 'A') 3045
('2', 'D', 'B') 325
('2', 'D', 'C') 2952
('2', 'D', 'D') 2960
('2', 'D', 'E') 9961
('2', 'D', 'F') 3460
('2', 'E', '0') 38
('2', 'E', '1') 9969
('2', 'E', '2') 453
('2', 'E', '3') 7346
('2', 'E', '4') 2386
('2', 'E', '5') 3985
('2', 'E', '6') 5608
('2', 'E', '7') 10183
('2', 'E', '8') 9063
('2', 'E', '9') 1011
('2', 'E', 'A') 6323
('2', 'E', 'B') 1351
('2', 'E', 'C') 2259
('2', 'E', 'D') 2758
('2', 'E', 'E') 6615
('2', 'E', 'F') 98
('2', 'F', '0') 7971
('2', 'F', '1') 24563
('2', 'F', '2') 3424
('2', 'F', '3') 3416
('2', 'F', '4') 90
('2', 'F', '5') 2616
('2', 'F', '6') 1511
('2', 'F', '7') 6369
('2', 'F', '8') 2581
('2', 'F', '9') 6642
('2', 'F', 'A') 14522
('2', 'F', 'B') 282
('2', 'F', 'C') 24407
('2', 'F', 'D') 836
('2', 'F', 'E') 13282
('2', 'F', 'F') 312
('3', '0', '0') 172
('3', '0', '1') 20242
('3', '0', '2') 1349
('3', '0', '3') 16489
('3', '0', '4') 8945
('3', '0', '5') 4933
('3', '0', '6') 2378
('3', '0', '7') 29905
('3', '0', '8') 19
('3', '0', '9') 2290
('3', '0', 'A') 7331
('3', '0', 'B') 16281
('3', '0', 'C') 26370
('3', '0', 'D') 642
('3', '0', 'E') 1747
('3', '0', 'F') 4724
('3', '1', '0') 11
('3', '1', '1') 16289
('3', '1', '2') 6451
('3', '1', '3') 23
('3', '1', '4') 818
('3', '1', '5') 12725
('3', '1', '6') 14153
('3', '1', '7') 2690
('3', '1', '8') 18530
('3', '1', '9') 33
('3', '1', 'A') 25
('3', '1', 'B') 18018
('3', '1', 'C') 3381
('3', '1', 'D') 84
('3', '1', 'E') 1109
('3', '1', 'F') 810
('3', '2', '0') 2043
('3', '2', '1') 5800
('3', '2', '2') 2578
('3', '2', '3') 2648
('3', '2', '4') 2346
('3', '2', '5') 1154
('3', '2', '6') 4001
('3', '2', '7') 3993
('3', '2', '8') 679
('3', '2', '9') 4115
('3', '2', 'A') 2682
('3', '2', 'B') 17706
('3', '2', 'C') 2820
('3', '2', 'D') 6562
('3', '2', 'E') 1302
('3', '2', 'F') 10595
('3', '3', '0') 5659
('3', '3', '1') 2689
('3', '3', '2') 2681
('3', '3', '3') 7337
('3', '3', '4') 2354
('3', '3', '5') 21192
('3', '3', '6') 1126
('3', '3', '7') 2233
('3', '3', '8') 12081
('3', '3', '9') 2241
('3', '3', 'A') 1620
('3', '3', 'B') 1799
('3', '3', 'C') 6777
('3', '3', 'D') 531
('3', '3', 'E') 9129
('3', '3', 'F') 7338
('3', '4', '0') 1563
('3', '4', '1') 966
('3', '4', '2') 7479
('3', '4', '3') 13978
('3', '4', '4') 53
('3', '4', '5') 4057
('3', '4', '6') 8356
('3', '4', '7') 4065
('3', '4', '8') 2282
('3', '4', '9') 1991
('3', '4', 'A') 2355
('3', '4', 'B') 12118
('3', '4', 'C') 7400
('3', '4', 'D') 12359
('3', '4', 'E') 168
('3', '4', 'F') 6786
('3', '5', '0') 1131
('3', '5', '1') 14888
('3', '5', '2') 14896
('3', '5', '3') 11642
('3', '5', '4') 14631
('3', '5', '5') 5986
('3', '5', '6') 8871
('3', '5', '7') 11815
('3', '5', '8') 4900
('3', '5', '9') 15714
('3', '5', 'A') 8150
('3', '5', 'B') 2965
('3', '5', 'C') 3732
('3', '5', 'D') 2885
('3', '5', 'E') 3829
('3', '5', 'F') 7173
('3', '6', '0') 4578
('3', '6', '1') 1239
('3', '6', '2') 3063
('3', '6', '3') 1904
('3', '6', '4') 1896
('3', '6', '5') 4259
('3', '6', '6') 5765
('3', '6', '7') 473
('3', '6', '8') 2199
('3', '6', '9') 481
('3', '6', 'A') 6293
('3', '6', 'B') 22706
('3', '6', 'C') 1127
('3', '6', 'D') 17570
('3', '6', 'E') 1033
('3', '6', 'F') 1041
('3', '7', '0') 41
('3', '7', '1') 26850
('3', '7', '2') 2019
('3', '7', '3') 4950
('3', '7', '4') 2234
('3', '7', '5') 7961
('3', '7', '6') 4005
('3', '7', '7') 149
('3', '7', '8') 7138
('3', '7', '9') 14136
('3', '7', 'A') 1649
('3', '7', 'B') 10790
('3', '7', 'C') 5224
('3', '7', 'D') 1944
('3', '7', 'E') 7987
('3', '7', 'F') 3957
('3', '8', '0') 300
('3', '8', '1') 1157
('3', '8', '2') 68
('3', '8', '3') 1415
('3', '8', '4') 5414
('3', '8', '5') 9203
('3', '8', '6') 10933
('3', '8', '7') 2675
('3', '8', '8') 1369
('3', '8', '9') 1377
('3', '8', 'A') 16312
('3', '8', 'B') 5561
('3', '8', 'C') 5346
('3', '8', 'D') 136
('3', '8', 'E') 724
('3', '8', 'F') 9210
('3', '9', '0') 746
('3', '9', '1') 433
('3', '9', '2') 646
('3', '9', '3') 15927
('3', '9', '4') 425
('3', '9', '5') 9687
('3', '9', '6') 932
('3', '9', '7') 9299
('3', '9', '8') 19080
('3', '9', '9') 9157
('3', '9', 'A') 1712
('3', '9', 'B') 1704
('3', '9', 'C') 12578
('3', '9', 'D') 6838
('3', '9', 'E') 12305
('3', '9', 'F') 8451
('3', 'A', '0') 4939
('3', 'A', '1') 754
('3', 'A', '2') 9446
('3', 'A', '3') 1621
('3', 'A', '4') 15507
('3', 'A', '5') 14504
('3', 'A', '6') 9312
('3', 'A', '7') 6435
('3', 'A', '8') 3409
('3', 'A', '9') 18545
('3', 'A', 'A') 871
('3', 'A', 'B') 12346
('3', 'A', 'C') 2807
('3', 'A', 'D') 4439
('3', 'A', 'E') 3783
('3', 'A', 'F') 15286
('3', 'B', '0') 4313
('3', 'B', '1') 6519
('3', 'B', '2') 6646
('3', 'B', '3') 1015
('3', 'B', '4') 15542
('3', 'B', '5') 2229
('3', 'B', '6') 25781
('3', 'B', '7') 8641
('3', 'B', '8') 1184
('3', 'B', '9') 1176
('3', 'B', 'A') 8633
('3', 'B', 'B') 10583
('3', 'B', 'C') 6394
('3', 'B', 'D') 8020
('3', 'B', 'E') 1652
('3', 'B', 'F') 1666
('3', 'C', '0') 2391
('3', 'C', '1') 6008
('3', 'C', '2') 7016
('3', 'C', '3') 7299
('3', 'C', '4') 8666
('3', 'C', '5') 663
('3', 'C', '6') 6100
('3', 'C', '7') 2584
('3', 'C', '8') 11367
('3', 'C', '9') 4856
('3', 'C', 'A') 11946
('3', 'C', 'B') 5096
('3', 'C', 'C') 2549
('3', 'C', 'D') 21283
('3', 'C', 'E') 3641
('3', 'C', 'F') 6805
('3', 'D', '0') 2339
('3', 'D', '1') 6390
('3', 'D', '2') 5781
('3', 'D', '3') 1942
('3', 'D', '4') 6154
('3', 'D', '5') 3219
('3', 'D', '6') 3525
('3', 'D', '7') 532
('3', 'D', '8') 7688
('3', 'D', '9') 2916
('3', 'D', 'A') 25752
('3', 'D', 'B') 2658
('3', 'D', 'C') 17286
('3', 'D', 'D') 5267
('3', 'D', 'E') 3754
('3', 'D', 'F') 2696
('3', 'E', '0') 2667
('3', 'E', '1') 1092
('3', 'E', '2') 6162
('3', 'E', '3') 4630
('3', 'E', '4') 2979
('3', 'E', '5') 13849
('3', 'E', '6') 2216
('3', 'E', '7') 14194
('3', 'E', '8') 913
('3', 'E', '9') 905
('3', 'E', 'A') 5318
('3', 'E', 'B') 4840
('3', 'E', 'C') 16292
('3', 'E', 'D') 790
('3', 'E', 'E') 1017
('3', 'E', 'F') 13057
('3', 'F', '0') 5227
('3', 'F', '1') 15763
('3', 'F', '2') 5588
('3', 'F', '3') 4838
('3', 'F', '4') 519
('3', 'F', '5') 4632
('3', 'F', '6') 2
('3', 'F', '7') 1906
('3', 'F', '8') 216
('3', 'F', '9') 5157
('3', 'F', 'A') 11893
('3', 'F', 'B') 2451
('3', 'F', 'C') 9734
('3', 'F', 'D') 2073
('3', 'F', 'E') 2081
('3', 'F', 'F') 1658
('4', '0', '0') 92
('4', '0', '1') 1848
('4', '0', '2') 2504
('4', '0', '3') 20611
('4', '0', '4') 8726
('4', '0', '5') 918
('4', '0', '6') 7000
('4', '0', '7') 9160
('4', '0', '8') 5274
('4', '0', '9') 57
